CustomerID,Age,Gender,Income,CampaignChannel,CampaignType,AdSpend,ClickThroughRate,ConversionRate,WebsiteVisits,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints,AdvertisingPlatform,AdvertisingTool,Conversion
10657,35,Male,52228,SEO,Retention,356.084,0.125258,0.147593,1,6.46381,9.87932,85,8,6,7,4066,IsConfid,ToolConfid,1
10658,25,Female,136296,SEO,Consideration,1117.18,0.0606386,0.0868463,43,8.24743,5.80589,40,6,5,5,1581,IsConfid,ToolConfid,1
10659,56,Male,69711,SEO,Awareness,6647.6,0.0183573,0.193879,47,7.32257,4.80951,83,11,3,5,3218,IsConfid,ToolConfid,1
10660,49,Female,66097,"Social Media",Retention,2983.36,0.194801,0.141939,6,8.82711,12.8743,62,4,6,5,3290,IsConfid,ToolConfid,1
10661,50,Male,75773,Referral,Conversion,9518.72,0.0880081,0.018857,1,6.47769,7.60437,37,11,1,3,1831,IsConfid,ToolConfid,1
10662,33,Female,48639,"Social Media",Conversion,4417,0.144528,0.0727953,15,6.24233,9.10384,49,15,4,4,3194,IsConfid,ToolConfid,1
10663,29,Female,34823,"Social Media",Awareness,4350.71,0.122043,0.117085,5,4.38203,9.14635,6,18,5,3,1065,IsConfid,ToolConfid,1
10664,55,Female,43510,Referral,Awareness,6812.99,0.0607166,0.036956,15,1.6595,8.24012,23,11,5,1,511,IsConfid,ToolConfid,0
10665,69,Female,149802,"Social Media",Consideration,7698.93,0.157427,0.0104789,24,1.49988,14.0042,45,0,4,4,4651,IsConfid,ToolConfid,1
10666,51,Female,58333,Referral,Retention,4808.03,0.143282,0.0250685,44,2.36576,14,24,0,9,0,1453,IsConfid,ToolConfid,0
10667,31,Male,24435,PPC,Awareness,2218.61,0.191003,0.10961,9,1.51996,1.08611,77,18,4,8,851,IsConfid,ToolConfid,0
10668,53,Male,58418,SEO,Retention,7755.76,0.0830466,0.130128,8,5.8163,7.83216,28,19,7,9,4264,IsConfid,ToolConfid,1
10669,50,Female,77955,"Social Media",Retention,3271.48,0.0722453,0.0276516,31,4.63219,8.70073,66,11,4,8,4750,IsConfid,ToolConfid,1
10670,40,Female,79507,Referral,Conversion,1833.6,0.24616,0.13638,31,1.23648,13.9206,92,4,5,8,2448,IsConfid,ToolConfid,1
10671,67,Female,71033,Email,Awareness,6353.24,0.213636,0.127254,1,1.19704,1.51004,79,8,9,1,4403,IsConfid,ToolConfid,1
10672,62,Male,106089,"Social Media",Consideration,995.491,0.23394,0.18858,20,5.70714,11.9416,84,11,0,2,3969,IsConfid,ToolConfid,1
10673,19,Male,138551,"Social Media",Awareness,9716.39,0.045754,0.169728,47,5.94202,9.81507,21,1,0,7,390,IsConfid,ToolConfid,1
10674,58,Male,92972,Referral,Retention,6360.73,0.0749715,0.189216,2,1.33557,11.1212,84,12,0,1,1938,IsConfid,ToolConfid,0
10675,38,Female,122012,Email,Conversion,9860.37,0.176904,0.19356,33,7.02989,4.72973,85,3,3,5,3253,IsConfid,ToolConfid,1
10676,19,Female,67219,Email,Awareness,3455.04,0.258588,0.0937536,28,2.13281,11.3259,8,18,2,8,4683,IsConfid,ToolConfid,1
10677,44,Male,54477,PPC,Awareness,9714.93,0.268713,0.102703,41,5.45066,4.59875,86,7,4,6,2429,IsConfid,ToolConfid,1
10678,26,Female,109780,"Social Media",Awareness,1541.07,0.251254,0.0635082,19,2.42932,10.2972,48,12,6,2,4,IsConfid,ToolConfid,1
10679,18,Female,62721,SEO,Consideration,502.878,0.0225854,0.106602,22,1.35155,11.9118,72,0,5,7,3737,IsConfid,ToolConfid,1
10680,28,Female,87228,"Social Media",Consideration,426.542,0.248055,0.0386358,36,2.91129,11.8579,95,16,2,8,201,IsConfid,ToolConfid,0
10681,20,Male,35523,SEO,Consideration,4702.22,0.270736,0.137572,7,5.17731,8.3934,35,16,1,4,1268,IsConfid,ToolConfid,1
10682,69,Female,52326,SEO,Consideration,921.742,0.0264572,0.0147372,43,7.69518,6.49672,99,3,1,7,3339,IsConfid,ToolConfid,0
10683,40,Female,132626,Referral,Conversion,5170.46,0.130721,0.0547693,35,3.39002,4.03153,4,7,2,7,1606,IsConfid,ToolConfid,1
10684,43,Female,62205,"Social Media",Conversion,3342.25,0.165617,0.0495336,13,7.16558,0.985682,89,19,9,0,791,IsConfid,ToolConfid,1
10685,21,Female,20125,Referral,Consideration,3422.73,0.0774976,0.188199,22,8.76424,1.20898,3,4,2,1,512,IsConfid,ToolConfid,0
10686,35,Male,131248,PPC,Retention,6392.53,0.159839,0.0375313,26,3.428,6.56848,23,15,2,6,2417,IsConfid,ToolConfid,1
10687,23,Male,86735,SEO,Consideration,1714.67,0.266927,0.179247,14,5.70003,1.87658,40,1,7,0,139,IsConfid,ToolConfid,0
10688,52,Female,124396,Email,Consideration,7688.88,0.261413,0.0336281,34,4.68492,2.12347,13,8,2,3,4675,IsConfid,ToolConfid,1
10689,39,Male,36375,SEO,Retention,5862.11,0.282553,0.133633,21,1.2472,3.32317,90,12,5,6,54,IsConfid,ToolConfid,1
10690,60,Female,22711,PPC,Awareness,9157.95,0.150392,0.0707783,46,4.52686,7.47896,11,18,8,9,2809,IsConfid,ToolConfid,1
10691,32,Female,52437,SEO,Retention,3711.92,0.129064,0.0700404,35,4.3948,9.08038,81,8,7,4,4280,IsConfid,ToolConfid,1
10692,39,Female,48022,Referral,Retention,9828.88,0.203078,0.199672,14,6.59707,10.5669,43,2,5,1,4741,IsConfid,ToolConfid,1
10693,54,Male,29182,"Social Media",Conversion,5800.69,0.130861,0.0529481,31,8.79788,7.55019,8,0,9,2,2347,IsConfid,ToolConfid,1
10694,69,Male,113177,Email,Awareness,9736.68,0.0221639,0.0484864,40,7.04682,10.1387,65,17,4,7,4672,IsConfid,ToolConfid,1
10695,59,Female,115066,Referral,Retention,367.9,0.218777,0.121974,17,4.19845,13.0006,37,14,4,0,1230,IsConfid,ToolConfid,1
10696,29,Male,144401,"Social Media",Consideration,7306.97,0.0914853,0.150743,44,5.03983,5.92536,95,0,7,4,4684,IsConfid,ToolConfid,1
10697,64,Female,108148,Email,Retention,8184.55,0.0242347,0.196676,30,8.98443,10.4795,76,14,6,2,4118,IsConfid,ToolConfid,1
10698,66,Female,91531,PPC,Conversion,626.416,0.0159801,0.143269,40,6.75102,10.0483,56,17,4,8,4273,IsConfid,ToolConfid,1
10699,59,Female,60950,SEO,Retention,5831.8,0.280095,0.116756,35,4.50857,9.72919,46,18,9,5,2890,IsConfid,ToolConfid,1
10700,55,Female,123806,Email,Consideration,8039.23,0.083102,0.087735,24,6.40148,8.96069,54,19,5,4,3289,IsConfid,ToolConfid,1
10701,35,Male,32920,PPC,Awareness,5654.28,0.139891,0.123071,44,6.79899,11.0293,87,18,4,2,4785,IsConfid,ToolConfid,1
10702,62,Male,42144,"Social Media",Conversion,731.755,0.285667,0.124159,9,5.34048,12.3689,1,19,8,3,3323,IsConfid,ToolConfid,1
10703,52,Female,140270,Email,Awareness,6965.13,0.14558,0.0513652,39,8.78843,6.18588,82,12,5,7,689,IsConfid,ToolConfid,1
10704,47,Female,104418,PPC,Conversion,699.909,0.0327967,0.13753,13,8.3145,9.99407,17,4,2,0,1972,IsConfid,ToolConfid,1
10705,41,Female,22565,"Social Media",Consideration,8192.94,0.170061,0.0488405,47,5.7197,4.10341,65,4,2,6,2464,IsConfid,ToolConfid,1
10706,59,Female,108909,Referral,Conversion,526.038,0.0355776,0.103091,25,9.62518,11.4621,89,10,9,0,374,IsConfid,ToolConfid,1
10707,47,Female,73942,SEO,Awareness,1460.23,0.0375755,0.0593752,18,9.57894,13.2657,56,9,9,0,4754,IsConfid,ToolConfid,1
10708,31,Male,129093,PPC,Awareness,2823.57,0.256928,0.0694322,29,9.69457,11.5414,63,5,3,3,51,IsConfid,ToolConfid,1
10709,23,Male,90560,Referral,Retention,6370.31,0.0939322,0.126637,38,2.98456,7.62082,87,5,4,1,444,IsConfid,ToolConfid,0
10710,20,Female,44691,"Social Media",Awareness,9765.96,0.206814,0.0222522,11,1.93037,2.43484,26,12,8,0,868,IsConfid,ToolConfid,0
10711,33,Male,53799,Email,Retention,1266.45,0.157588,0.0122866,30,6.57186,13.16,52,5,9,7,3749,IsConfid,ToolConfid,1
10712,24,Female,86777,SEO,Awareness,1512.81,0.0744747,0.0348178,44,7.54812,12.312,58,6,1,9,1111,IsConfid,ToolConfid,1
10713,69,Female,54510,"Social Media",Retention,3751.82,0.160168,0.0420543,46,3.76297,10.6211,28,7,1,9,4457,IsConfid,ToolConfid,1
10714,31,Female,124013,PPC,Consideration,8378.57,0.0300081,0.0475959,46,5.83911,12.8465,71,9,0,6,1940,IsConfid,ToolConfid,1
10715,26,Female,107919,SEO,Retention,4725.59,0.110692,0.157047,17,6.83076,8.22889,94,10,7,8,3803,IsConfid,ToolConfid,1
10716,32,Male,133043,Referral,Awareness,3283.94,0.161623,0.094903,1,5.17027,14.8663,97,4,0,1,4576,IsConfid,ToolConfid,0
10717,38,Male,97366,SEO,Consideration,5655.92,0.0762344,0.0992879,13,5.87207,12.6376,13,7,5,9,2483,IsConfid,ToolConfid,1
10718,52,Female,48975,Referral,Conversion,2679.18,0.201455,0.132423,19,1.67675,2.87215,67,0,1,9,1778,IsConfid,ToolConfid,1
10719,19,Female,73242,"Social Media",Awareness,4071.48,0.0250255,0.148531,38,9.94691,6.33123,42,6,8,5,3863,IsConfid,ToolConfid,1
10720,44,Female,66546,Email,Retention,3392.79,0.150595,0.0106666,19,4.40808,2.96696,28,17,3,2,1446,IsConfid,ToolConfid,1
10721,19,Female,112087,SEO,Conversion,8061,0.217349,0.172778,33,2.84709,3.75178,56,11,9,4,2258,IsConfid,ToolConfid,1
10722,52,Male,126464,Email,Retention,9250.13,0.134684,0.197803,33,5.32014,7.7641,32,18,4,8,156,IsConfid,ToolConfid,1
10723,35,Female,43267,Email,Conversion,7619.76,0.26363,0.0331434,36,3.85717,5.74029,20,7,1,2,2953,IsConfid,ToolConfid,1
10724,31,Female,97911,SEO,Consideration,4446.93,0.193336,0.133705,2,4.52371,13.6912,40,2,4,8,1440,IsConfid,ToolConfid,1
10725,37,Male,107049,SEO,Awareness,5092.92,0.287963,0.0104586,34,6.06581,0.501684,0,9,6,7,1066,IsConfid,ToolConfid,1
10726,35,Female,89939,Email,Consideration,1338.23,0.0923953,0.0193156,32,3.50591,0.650152,26,13,4,9,2515,IsConfid,ToolConfid,1
10727,27,Female,141265,PPC,Awareness,7493.96,0.282249,0.0641502,18,6.99833,13.8453,1,18,0,8,1638,IsConfid,ToolConfid,1
10728,42,Female,24897,PPC,Conversion,6005.11,0.185979,0.170817,30,4.8856,3.96576,63,18,8,1,2349,IsConfid,ToolConfid,1
10729,19,Male,20163,SEO,Consideration,9034.16,0.226102,0.133975,43,1.75731,0.535839,50,8,1,3,1408,IsConfid,ToolConfid,1
10730,42,Female,121614,Email,Awareness,2086.05,0.271627,0.094706,21,8.98228,6.84544,53,4,3,2,4835,IsConfid,ToolConfid,1
10731,50,Male,72540,Email,Conversion,7621.29,0.169847,0.0933337,26,5.29648,3.3369,73,6,5,5,1187,IsConfid,ToolConfid,1
10732,53,Male,102915,"Social Media",Consideration,6878.25,0.260032,0.0985502,37,9.30639,1.27328,73,12,0,7,4413,IsConfid,ToolConfid,1
10733,48,Female,133295,Email,Consideration,2731.87,0.167092,0.0690963,27,4.42578,8.19181,29,17,8,6,3186,IsConfid,ToolConfid,1
10734,31,Female,50030,PPC,Consideration,6707.05,0.183768,0.176766,20,5.88381,2.53258,0,12,8,1,276,IsConfid,ToolConfid,1
10735,18,Female,75313,"Social Media",Consideration,9251.3,0.139079,0.117895,19,8.86206,12.6347,94,6,7,4,526,IsConfid,ToolConfid,1
10736,63,Male,148070,PPC,Retention,9192.52,0.0522352,0.10195,37,5.15994,4.88136,98,7,8,3,1073,IsConfid,ToolConfid,1
10737,33,Male,49870,Referral,Conversion,7224.3,0.170516,0.0983646,12,6.69816,3.71403,28,3,3,0,2245,IsConfid,ToolConfid,1
10738,63,Female,136565,SEO,Retention,575.924,0.29346,0.187807,28,3.22353,11.2265,12,16,8,4,3483,IsConfid,ToolConfid,1
10739,69,Male,144703,Referral,Conversion,8735.42,0.238284,0.147496,20,3.14312,12.8054,72,9,3,4,3326,IsConfid,ToolConfid,1
10740,20,Male,49482,SEO,Conversion,6612.01,0.226775,0.0375148,41,5.88384,1.84996,42,3,4,4,1517,IsConfid,ToolConfid,1
10741,52,Male,51058,PPC,Conversion,3173.3,0.19656,0.0930243,32,6.51869,2.69779,40,4,5,2,4153,IsConfid,ToolConfid,1
10742,58,Female,77255,PPC,Awareness,1953.78,0.110894,0.0647907,31,6.90199,7.38098,74,4,6,0,1317,IsConfid,ToolConfid,1
10743,23,Male,112407,Referral,Conversion,1250.42,0.0591884,0.197505,47,7.91775,9.0582,87,17,2,9,2239,IsConfid,ToolConfid,1
10744,42,Female,137952,SEO,Consideration,597.345,0.07512,0.0889252,45,9.30321,1.70733,88,1,1,6,4781,IsConfid,ToolConfid,0
10745,30,Male,84930,SEO,Retention,7565.62,0.0118334,0.0228953,27,3.16129,5.93766,57,10,4,8,4651,IsConfid,ToolConfid,1
10746,51,Male,70500,"Social Media",Consideration,2434.85,0.205309,0.0881303,49,6.57517,13.5152,76,0,9,9,4106,IsConfid,ToolConfid,1
10747,25,Female,149329,Email,Consideration,340.104,0.245444,0.0710566,13,4.98815,13.2032,13,6,2,5,1628,IsConfid,ToolConfid,1
10748,38,Male,46379,"Social Media",Retention,4032.98,0.0879843,0.123921,41,1.80305,5.01276,40,11,2,3,2430,IsConfid,ToolConfid,1
10749,51,Female,87787,PPC,Consideration,4877.81,0.0366366,0.0529549,21,5.08202,3.79774,66,7,6,4,2525,IsConfid,ToolConfid,1
10750,21,Male,129396,Referral,Awareness,1775.38,0.107361,0.016835,36,8.11622,8.95011,53,11,5,2,4109,IsConfid,ToolConfid,1
10751,42,Female,43674,SEO,Consideration,536.079,0.0946949,0.0282173,33,1.71209,1.8938,5,14,2,3,1237,IsConfid,ToolConfid,0
10752,32,Male,144473,"Social Media",Consideration,1972.34,0.140754,0.063798,16,6.45596,3.88387,45,13,6,9,2112,IsConfid,ToolConfid,1
10753,21,Male,142706,Referral,Retention,6823.12,0.0865896,0.0761813,32,4.69064,2.91797,76,19,9,2,1234,IsConfid,ToolConfid,1
10754,62,Female,26590,Referral,Consideration,914.212,0.108522,0.168546,32,6.88659,3.51226,0,0,9,9,3055,IsConfid,ToolConfid,1
10755,29,Female,51432,Email,Retention,5594.87,0.273191,0.0613132,37,8.39233,3.61481,28,2,5,6,3213,IsConfid,ToolConfid,1
10756,49,Male,60426,SEO,Conversion,1549.48,0.107102,0.0159837,25,5.87481,9.59852,77,0,0,3,2430,IsConfid,ToolConfid,1
10757,49,Female,69584,Referral,Conversion,2037.32,0.2378,0.158339,38,3.73559,7.57763,75,10,4,9,67,IsConfid,ToolConfid,1
10758,45,Female,107663,SEO,Awareness,3991.47,0.191492,0.175094,6,1.81136,13.0032,25,8,3,5,324,IsConfid,ToolConfid,1
10759,30,Female,58015,"Social Media",Retention,1098.17,0.107886,0.103538,24,3.59831,11.1664,57,3,2,7,4025,IsConfid,ToolConfid,1
10760,48,Female,93251,Referral,Retention,1814.71,0.247159,0.0641362,47,4.28187,7.73338,86,7,2,7,1053,IsConfid,ToolConfid,1
10761,31,Male,89353,Referral,Retention,3554.63,0.182572,0.156707,29,6.77147,4.9576,2,16,7,5,1893,IsConfid,ToolConfid,1
10762,37,Female,115029,"Social Media",Awareness,3363.72,0.0124994,0.0116907,40,4.49517,12.5635,59,13,2,8,2674,IsConfid,ToolConfid,1
10763,35,Male,102990,SEO,Awareness,7517.79,0.0299312,0.185565,32,4.62432,1.65328,13,19,1,5,405,IsConfid,ToolConfid,1
10764,46,Male,24600,SEO,Consideration,840.345,0.228265,0.174451,49,3.61442,10.3745,97,15,4,8,3657,IsConfid,ToolConfid,1
10765,23,Female,44690,Referral,Retention,8618.46,0.139493,0.113518,38,4.26595,2.13855,22,19,9,5,3223,IsConfid,ToolConfid,1
10766,49,Female,144319,"Social Media",Awareness,8180.7,0.127597,0.0627404,27,3.39425,8.22555,61,1,2,8,1392,IsConfid,ToolConfid,1
10767,46,Female,128286,PPC,Conversion,7683.32,0.0522899,0.0162405,17,7.60716,13.5734,9,7,9,7,1010,IsConfid,ToolConfid,1
10768,60,Female,53762,SEO,Conversion,3162.79,0.0556224,0.199967,9,9.84665,3.95198,3,14,2,6,2822,IsConfid,ToolConfid,1
10769,19,Female,139006,PPC,Retention,8246.53,0.241348,0.154794,1,7.61182,1.63869,38,3,7,7,4064,IsConfid,ToolConfid,1
10770,40,Male,57499,Referral,Conversion,1909.74,0.250415,0.0743549,42,1.66266,5.42273,73,14,8,3,789,IsConfid,ToolConfid,1
10771,36,Female,107988,PPC,Consideration,1331.65,0.172401,0.0136617,49,6.69438,7.43473,87,0,1,6,2389,IsConfid,ToolConfid,1
10772,48,Male,27670,PPC,Consideration,545.068,0.0955871,0.131465,42,7.32605,11.0097,33,12,0,1,670,IsConfid,ToolConfid,0
10773,68,Female,106687,SEO,Retention,9399.17,0.280483,0.197512,13,8.0042,0.931131,87,6,7,2,442,IsConfid,ToolConfid,1
10774,22,Female,37341,Referral,Awareness,3149.31,0.190949,0.144344,12,7.86418,2.3978,24,15,9,2,4325,IsConfid,ToolConfid,1
10775,36,Male,115140,PPC,Awareness,9184.42,0.241026,0.0259057,0,5.5755,6.45564,51,3,9,4,4184,IsConfid,ToolConfid,1
10776,51,Female,93823,SEO,Awareness,2798.87,0.010952,0.0864329,31,3.3618,1.87781,14,2,5,3,4955,IsConfid,ToolConfid,1
10777,27,Male,104074,PPC,Awareness,9084.9,0.140593,0.0307449,24,2.08532,14.3604,11,11,8,0,2832,IsConfid,ToolConfid,1
10778,42,Male,37015,SEO,Retention,9048.9,0.262575,0.183311,9,1.07535,7.90934,0,17,0,6,455,IsConfid,ToolConfid,1
10779,19,Female,130180,Referral,Consideration,9244.39,0.108088,0.0727787,14,1.01366,5.96554,8,13,4,9,1795,IsConfid,ToolConfid,1
10780,28,Male,85126,"Social Media",Retention,5011.92,0.2207,0.149342,28,9.42586,14.706,58,0,4,1,2298,IsConfid,ToolConfid,1
10781,67,Female,144581,SEO,Retention,8672.87,0.200726,0.0260912,16,6.47159,9.86837,13,6,2,7,407,IsConfid,ToolConfid,1
10782,48,Female,75197,SEO,Conversion,9512.58,0.0541433,0.0343988,41,6.16777,7.97943,30,18,1,3,2344,IsConfid,ToolConfid,1
10783,32,Female,69849,PPC,Consideration,3313.71,0.234722,0.139103,39,4.38992,3.99645,87,2,8,9,2160,IsConfid,ToolConfid,1
10784,26,Female,134719,Referral,Awareness,4246.86,0.0426328,0.170261,22,8.18674,4.16964,52,14,6,4,1636,IsConfid,ToolConfid,1
10785,40,Female,35852,Email,Consideration,7220.48,0.221095,0.0482755,6,2.98162,5.75288,62,18,8,3,2819,IsConfid,ToolConfid,1
10786,36,Female,75361,Email,Conversion,3073.56,0.297381,0.0894841,49,7.64273,11.3855,9,8,2,3,3739,IsConfid,ToolConfid,1
10787,26,Female,131794,"Social Media",Retention,7562.71,0.287815,0.127689,35,4.26517,12.3321,42,17,0,5,1261,IsConfid,ToolConfid,1
10788,52,Female,41258,Referral,Consideration,831.532,0.24207,0.161293,5,7.36982,3.28508,17,0,1,4,4465,IsConfid,ToolConfid,0
10789,38,Female,123866,SEO,Conversion,5282.63,0.16501,0.129357,1,7.35756,12.3525,66,6,5,5,2116,IsConfid,ToolConfid,1
10790,26,Male,82355,Email,Retention,1310.9,0.205699,0.0281309,44,3.83775,5.2986,58,14,5,1,2211,IsConfid,ToolConfid,1
10791,45,Male,61508,"Social Media",Awareness,3003.9,0.221151,0.113136,31,9.40831,3.40428,75,6,1,0,4650,IsConfid,ToolConfid,1
10792,63,Female,87784,Referral,Consideration,2660.39,0.0124364,0.178075,43,5.56896,3.32435,98,8,8,2,1029,IsConfid,ToolConfid,1
10793,68,Female,144773,"Social Media",Awareness,8405.43,0.0396862,0.174925,4,3.31962,7.21974,22,15,9,9,3123,IsConfid,ToolConfid,1
10794,24,Female,91728,Email,Awareness,2015.82,0.183147,0.121153,18,7.06414,11.6234,85,18,0,7,3878,IsConfid,ToolConfid,1
10795,33,Female,47410,PPC,Conversion,8103.63,0.011895,0.199182,1,7.75778,8.77537,74,11,3,0,621,IsConfid,ToolConfid,1
10796,33,Female,149974,PPC,Conversion,7960.21,0.273583,0.0299735,42,9.55616,7.23738,45,17,3,7,3213,IsConfid,ToolConfid,1
10797,50,Female,29895,Referral,Retention,5038.94,0.152002,0.100933,22,1.65946,0.761237,48,15,0,1,4464,IsConfid,ToolConfid,1
10798,21,Female,91942,"Social Media",Awareness,2415.05,0.0847525,0.157273,39,5.85948,8.67164,22,4,4,9,4697,IsConfid,ToolConfid,1
10799,21,Female,53924,SEO,Conversion,2346.27,0.124208,0.0367972,3,5.41338,10.2832,11,1,5,3,762,IsConfid,ToolConfid,1
10800,56,Male,132622,Email,Conversion,4702.75,0.256725,0.194822,3,3.79222,1.92203,28,15,8,2,1452,IsConfid,ToolConfid,1
10801,57,Female,148809,PPC,Awareness,187.209,0.278886,0.0772688,10,7.91032,14.3646,88,5,7,0,2033,IsConfid,ToolConfid,1
10802,34,Female,126839,PPC,Retention,5360.37,0.0437081,0.0765266,45,2.7484,1.82735,87,7,3,7,783,IsConfid,ToolConfid,1
10803,54,Male,90831,"Social Media",Awareness,9532.52,0.235609,0.0505069,40,3.94982,10.5148,58,18,5,0,3176,IsConfid,ToolConfid,1
10804,56,Female,32264,PPC,Retention,1631.6,0.177686,0.0647233,19,7.89537,8.10604,52,0,6,6,3452,IsConfid,ToolConfid,1
10805,69,Male,48038,"Social Media",Retention,5776.12,0.179796,0.119742,13,5.29543,13.3207,67,4,5,2,4672,IsConfid,ToolConfid,1
10806,46,Female,124458,Email,Conversion,9621.61,0.236041,0.0915773,34,2.22486,6.50436,62,18,4,2,1150,IsConfid,ToolConfid,1
10807,69,Female,136936,"Social Media",Awareness,8619.17,0.074625,0.0467419,44,9.04837,7.87388,28,6,0,8,1509,IsConfid,ToolConfid,1
10808,53,Female,29136,PPC,Awareness,8518.76,0.164003,0.163737,13,7.57727,8.51739,2,9,6,7,3122,IsConfid,ToolConfid,1
10809,55,Female,33213,"Social Media",Conversion,8236.31,0.102612,0.0218255,48,6.06468,13.1853,94,15,6,9,1854,IsConfid,ToolConfid,1
10810,56,Female,97608,PPC,Consideration,3159.33,0.0374086,0.168584,2,6.48393,12.0949,88,12,4,2,4596,IsConfid,ToolConfid,1
10811,67,Female,128546,Referral,Consideration,8917.11,0.040473,0.0622384,14,6.63388,4.56159,36,6,8,8,4310,IsConfid,ToolConfid,1
10812,54,Male,121589,PPC,Awareness,9419.27,0.0495767,0.104222,20,5.49365,14.3512,62,4,2,5,1153,IsConfid,ToolConfid,1
10813,69,Female,47431,PPC,Conversion,5008.35,0.188321,0.0824023,1,7.70267,11.4195,22,17,0,2,3843,IsConfid,ToolConfid,1
10814,52,Male,62290,PPC,Retention,3610.25,0.0406908,0.118414,20,7.43792,0.674645,48,9,4,6,601,IsConfid,ToolConfid,1
10815,24,Male,87539,Referral,Retention,4200.87,0.17533,0.161238,9,1.02511,3.16431,85,7,3,3,61,IsConfid,ToolConfid,0
10816,44,Male,105535,SEO,Awareness,3408.64,0.180606,0.197971,26,1.99496,12.9092,92,3,5,5,107,IsConfid,ToolConfid,1
10817,45,Female,116815,PPC,Conversion,2202.94,0.27213,0.0681512,46,1.2278,9.86502,99,0,1,1,2637,IsConfid,ToolConfid,1
10818,39,Female,62747,SEO,Awareness,6222.64,0.191649,0.115223,18,2.52015,4.24287,76,12,4,8,384,IsConfid,ToolConfid,1
10819,31,Female,95974,Email,Awareness,5669.71,0.29582,0.0985414,11,1.65053,2.98562,2,9,7,2,4179,IsConfid,ToolConfid,1
10820,24,Male,99763,"Social Media",Conversion,4679.59,0.0189878,0.199796,48,2.74414,2.6279,21,11,7,9,2066,IsConfid,ToolConfid,1
10821,54,Male,89208,SEO,Awareness,1048.87,0.214202,0.163694,15,5.84661,5.11253,35,19,1,3,3394,IsConfid,ToolConfid,1
10822,39,Female,149132,Email,Retention,7989.24,0.0176792,0.0854459,7,7.02727,13.5287,9,1,2,8,2035,IsConfid,ToolConfid,1
10823,22,Female,92994,"Social Media",Consideration,1831.84,0.22152,0.100607,36,9.26725,5.60467,8,5,8,6,701,IsConfid,ToolConfid,1
10824,19,Female,104075,PPC,Retention,1234.16,0.121897,0.0567318,24,7.65366,10.0802,55,9,6,1,3149,IsConfid,ToolConfid,1
10825,44,Male,89015,PPC,Consideration,6268.41,0.187279,0.153497,23,1.28348,2.1177,54,9,8,0,1031,IsConfid,ToolConfid,1
10826,38,Male,34887,PPC,Conversion,4046.58,0.099766,0.17059,46,5.21839,8.20529,18,2,3,6,2662,IsConfid,ToolConfid,1
10827,55,Female,145900,Referral,Awareness,692.104,0.0561405,0.193347,39,7.08073,5.47168,71,5,6,1,509,IsConfid,ToolConfid,0
10828,32,Female,20051,Referral,Consideration,3620.13,0.219819,0.117507,17,3.83616,2.82755,32,14,6,5,880,IsConfid,ToolConfid,1
10829,38,Male,87695,Referral,Conversion,7740.63,0.27234,0.13743,20,4.32006,12.0678,19,11,6,5,3511,IsConfid,ToolConfid,1
10830,27,Male,89926,Referral,Conversion,6190.97,0.0632389,0.0947512,7,8.22522,12.3253,93,8,9,4,3708,IsConfid,ToolConfid,1
10831,40,Female,105571,Email,Conversion,3691.58,0.277004,0.125734,18,1.42331,4.94093,34,3,4,1,1902,IsConfid,ToolConfid,1
10832,56,Female,142044,Email,Retention,1998.87,0.0506528,0.0762623,48,5.857,9.97961,30,5,5,8,2265,IsConfid,ToolConfid,1
10833,22,Female,48491,PPC,Retention,6354.78,0.223342,0.150161,29,8.24044,6.21405,82,17,3,0,717,IsConfid,ToolConfid,1
10834,18,Male,36080,"Social Media",Consideration,8886.8,0.288239,0.0143131,26,8.17672,1.1449,49,5,8,9,3350,IsConfid,ToolConfid,1
10835,30,Male,54880,Referral,Consideration,6498.1,0.0527376,0.0154068,35,2.08518,6.70277,45,0,3,0,4657,IsConfid,ToolConfid,0
10836,38,Female,79965,"Social Media",Retention,8147.75,0.136176,0.146063,35,8.60378,8.84998,77,11,8,1,178,IsConfid,ToolConfid,1
10837,43,Male,131056,Email,Consideration,5263.13,0.107863,0.18683,25,1.69548,4.83603,9,2,8,7,4676,IsConfid,ToolConfid,1
10838,67,Female,67361,Referral,Consideration,7207.91,0.122659,0.130127,19,9.31658,14.259,66,11,4,4,3161,IsConfid,ToolConfid,1
